75.5 NA NA NA NA NA
220.81679389312978 233.42105263157896 NA NA NA NA
390.15384615384613 343.9861111111111 NA NA NA NA
537.4883720930233 480.65625 NA NA NA NA
682.3253012048193 627.2985074626865 NA NA NA NA
833.8 778.65 NA NA NA NA
929.9550561797753 977.3934426229508 NA NA NA NA
1081.62 1130.66 NA NA NA NA
1254.9625 1219.609375 1301.0 NA NA NA
1402.2083333333333 1357.075 1387.2063492063492 NA NA NA
1531.1739130434783 1531.5666666666666 1533.468085106383 1516.0 NA NA
1691.96 1650.1153846153845 1680.3863636363637 1666.6785714285713 NA NA
1792.0 1770.0666666666666 1848.6511627906978 1826.2093023255813 1767.857142857143 NA
1959.6296296296296 1928.5 1945.3333333333333 1965.361111111111 1897.9565217391305 NA
2051.0 2102.377049180328 2127.235294117647 2082.3030303030305 2063.5862068965516 NA
2249.5 2217.8958333333335 2240.867924528302 2221.6071428571427 2253.625 NA
2344.733333333333 2397.16 2395.4727272727273 2352.3846153846152 2371.6428571428573 NA
2514.4 2550.5833333333335 2527.6153846153848 2495.9545454545455 2467.542857142857 NA
2647.7741935483873 2687.0263157894738 2647.2982456140353 2609.4210526315787 2619.5 NA
2789.7083333333335 2798.1785714285716 2799.0476190476193 2735.6 2780.5263157894738 NA
2903.8636363636365 2937.6530612244896 2961.84 2856.5333333333333 2969.6 NA
3057.0625 3089.9538461538464 3089.225 3016.714285714286 3087.5 NA
3202.0967741935483 3188.923076923077 3225.923076923077 3163.2727272727275 3232.1612903225805 NA
3397.4166666666665 3282.090909090909 3426.0 3289.4736842105262 3356.4578313253014 NA
3482.0 3421.6 3449.6666666666665 3444.2272727272725 3521.7102803738317 NA
3565.4545454545455 3575.5714285714284 3591.2380952380954 3610.3333333333335 3665.1304347826085 NA
3753.65 3745.4444444444443 3727.782608695652 3698.6153846153848 3809.883116883117 NA
3894.32 3878.222222222222 3857.0454545454545 3852.9333333333334 3949.4225352112676 NA
4043.36 3981.133333333333 4027.9310344827586 3995.090909090909 4092.9142857142856 NA
4194.16 4109.823529411765 4160.45 4117.5625 4230.140845070423 NA
4340.527777777777 4278.5 4306.75 4363.666666666667 4355.6875 NA
4467.2307692307695 4428.368421052632 4435.0 4491.709677419355 4511.086206896552 NA
4616.758620689655 4554.9 4558.714285714285 4603.777777777777 4647.803921568628 NA
4785.138888888889 4700.666666666667 4713.6875 4716.2307692307695 4773.3 NA
4906.7692307692305 4838.315789473684 4838.176470588235 4836.5 4918.097826086957 NA
5009.0 4982.214285714285 5002.428571428572 4969.705882352941 5060.340909090909 NA
5143.166666666667 5122.111111111111 5167.088235294118 5098.277777777777 5215.415584415585 NA
5291.533333333334 5232.722222222223 5311.482758620689 5267.0 5352.12676056338 NA
5472.0 5388.285714285715 5500.205128205128 5370.0 5443.449275362319 NA
5583.111111111111 5553.2 5575.3387096774195 5493.875 5637.428571428572 NA
5678.416666666667 NA 5784.277777777777 5664.333333333333 5715.0 NA
5926.923076923077 NA 5880.154929577465 5815.5 5859.357142857143 NA
6033.017543859649 NA 6021.689189189189 5960.142857142857 5996.8 NA
6190.130434782609 NA 6163.476190476191 6149.5675675675675 6120.92 NA
6325.0 NA 6301.545454545455 6304.7959183673465 6217.733333333334 NA
6507.533333333334 NA 6418.22 6426.705882352941 6437.418604651163 6457.0
6584.148936170212 NA 6576.95652173913 6605.7692307692305 6648.333333333333 6568.463414634146
6698.058823529412 NA 6717.870967741936 6691.818181818182 6696.875 6777.548387096775
6840.1621621621625 NA 6826.111111111111 6790.722222222223 6921.032258064516 6854.027027027027
6975.2972972972975 NA 6973.347826086957 6924.285714285715 7050.785714285715 6983.0
7066.354838709677 NA 7149.818181818182 7084.333333333333 7181.285714285715 7123.153846153846
7226.71875 NA 7264.054054054054 7287.4838709677415 7329.620689655172 7230.9047619047615
7367.363636363636 NA 7376.894736842105 7419.30303030303 7448.708333333333 7395.55
7510.125 NA 7515.56 7580.689655172414 7530.5 7544.365853658536
7666.942857142857 NA 7665.674418604651 7648.363636363636 7717.433333333333 7685.444444444444
7726.692307692308 NA 7802.225 7844.8 7844.0 7837.28125
7888.576923076923 NA 7979.5 7911.060606060606 7870.909090909091 8030.36
8018.24 NA 8110.125 8141.294117647059 8052.607142857143 8078.789473684211
8124.666666666667 NA 8256.655172413793 8217.57142857143 8231.111111111111 8291.692307692309
8316.366666666667 NA 8381.173913043478 8337.875 8290.208333333334 8453.314285714287
8548.07142857143 NA 8585.25 8497.842105263158 8471.853658536585 8499.545454545454
8656.59375 NA 8697.95652173913 8647.0 8684.92857142857 8659.257142857143
8871.526315789473 NA 8776.025 8808.535714285714 8823.24 8841.45945945946
8955.857142857143 NA 8964.64705882353 8936.0 8984.617647058823 8932.142857142857
9151.260869565218 NA 9077.757575757576 9042.526315789473 9142.9 9063.257142857143
9294.878787878788 NA 9189.717391304348 9125.1 9268.35 9231.047619047618
9419.837837837838 NA 9341.727272727272 9236.6 9419.470588235294 9348.891891891892
9546.875 NA 9468.793103448275 9467.166666666666 9573.0 9512.897435897436
9618.28 NA 9622.4375 9611.76923076923 9709.032258064517 9684.763157894737
9768.0 NA 9814.481481481482 9776.1875 9843.75 9770.3125
9953.567567567568 NA NA 9898.033333333333 9994.25 9933.0
10075.08 NA NA 10073.064516129032 10126.884615384615 10043.690476190477
10220.9375 NA NA 10219.472222222223 10263.285714285714 10188.846153846154
10389.588235294117 NA NA 10367.357142857143 10359.034482758621 10331.931818181818
10528.078947368422 NA NA 10506.348837209302 10488.103448275862 10468.8
