0,3.1246333333333425
1,5.101466666666677
2,10.068522222222231
3,20.93135555555557
4,22.965755555555578
5,34.510088888888916
6,48.49109999999999
7,56.47986666666671
8,63.58434444444446
9,82.88853333333333
10,81.9126222222222
11,71.22591111111113
12,82.63866666666667
13,79.25854444444447
14,85.82147777777783
15,86.58983333333337
16,88.24186666666667
17,101.9326444444445
18,99.88031111111113
19,97.84677777777783
20,100.11258888888894
21,106.5264111111111
22,99.25184444444446
23,101.61495555555554
24,98.34575555555556
25,106.83167777777784
26,103.86041111111113
27,101.69996666666663
28,112.36518888888888
29,100.59670000000007
30,98.66872222222223
31,99.90282222222226
32,91.28126666666665
33,98.0125222222222
34,102.56934444444443
35,104.65725555555562
36,104.76324444444452
37,102.44271111111111
38,105.5519222222222
39,99.4164555555556
40,106.63824444444442
41,104.45543333333336
42,99.58030000000005
43,103.09794444444447
44,118.5480111111111
45,104.6671111111111
46,108.783
47,106.26036666666664
48,95.29656666666672
49,114.5527111111111
