0,3.8336777777777886
1,4.660333333333342
2,9.475633333333331
3,21.745444444444438
4,27.321533333333335
5,38.69514444444444
6,47.348422222222226
7,43.45243333333335
8,55.933766666666635
9,67.24999999999997
10,75.01631111111118
11,61.139533333333354
12,75.35112222222227
13,64.20895555555558
14,72.52993333333328
15,71.18553333333331
16,74.49912222222223
17,82.64311111111111
18,90.81052222222223
19,81.52538888888893
20,86.80063333333334
21,73.20256666666668
22,81.15021111111112
23,84.55283333333334
24,85.41559999999997
25,92.42125555555555
26,82.2863666666667
27,89.6093333333334
28,87.58805555555558
29,83.5572666666667
30,84.54526666666669
31,87.72037777777778
32,94.9191666666667
33,85.89201111111113
34,95.63381111111107
35,87.50791111111113
36,103.01925555555559
37,96.48175555555558
38,105.07497777777776
39,95.4581666666667
40,96.63611111111108
41,94.93065555555559
42,92.41833333333335
43,94.89888888888886
44,97.9559
45,97.66349999999998
46,93.6313777777778
47,106.87868888888885
48,102.53184444444443
49,99.01904444444446
50,92.79857777777778
51,107.47120000000004
52,107.38303333333333
53,103.93778888888883
54,104.48883333333332
55,108.25336666666666
56,107.58137777777777
57,112.33608888888892
58,104.89062222222225
59,105.41311111111112
60,108.51606666666667
61,103.72907777777773
62,104.59107777777777
63,105.41333333333336
64,105.58821111111111
65,111.15036666666668
66,126.02438888888884
67,108.1687444444445
68,114.54631111111112
69,103.0768111111111
70,109.33111111111114
71,106.43370000000003
72,108.02610000000001
73,95.93236666666668
74,114.03803333333335
75,110.20072222222225
76,110.4723666666667
77,107.56325555555554
78,98.85454444444446
79,104.65524444444445
80,101.55424444444445
81,98.49427777777784
82,113.6254777777778
83,109.6280333333333
84,101.51935555555565
85,108.08112222222226
86,98.0738888888889
87,115.24411111111112
88,106.38200000000008
89,107.66263333333336
90,110.80791111111112
91,104.24563333333337
92,112.75097777777783
93,109.98785555555556
94,110.04981111111114
95,105.14127777777782
96,118.2368777777777
97,98.30160000000004
98,111.44485555555555
99,112.83727777777784
