0,8.820100000000009
1,8.134850000000016
2,14.338649999999982
3,40.052500000000016
4,48.18170000000004
5,77.52929999999998
6,95.88424999999997
7,91.2371499999999
8,83.63029999999972
9,88.47065000000018
10,95.60320000000002
11,89.36909999999996
12,118.5866
13,122.05764999999971
14,120.47799999999998
15,111.06085
16,105.83175000000047
17,111.39719999999986
18,122.95840000000017
19,122.15205000000033
20,90.47565000000006
21,125.59684999999993
22,140.62650000000016
23,97.41810000000001
24,131.46610000000013
25,113.47260000000047
26,122.55799999999999
27,129.84295000000003
28,116.76460000000002
29,118.22510000000027
30,14.636633333333318
31,14.70483333333332
32,15.80586666666666
33,35.6949666666667
34,37.30296666666663
35,48.37760000000002
36,62.244433333333305
37,41.0592666666667
38,49.629700000000035
39,59.093633333333365
40,64.65573333333326
41,61.97293333333333
42,61.959933333333275
43,65.06500000000004
44,62.82896666666669
45,64.74510000000001
46,76.09516666666664
47,66.54673333333334
48,81.7983
49,85.17336666666668
