0,2.3855333333333384
1,3.5482000000000107
2,7.703866666666686
3,10.373533333333333
4,11.051533333333342
5,20.510000000000055
6,14.354733333333352
7,14.981066666666663
8,23.758066666666704
9,23.42259999999997
10,52.01219999999997
11,47.054600000000036
12,37.54773333333339
13,35.243399999999895
14,42.277199999999965
15,31.4284666666667
16,41.29886666666664
17,35.2945333333333
18,40.239800000000045
19,57.63533333333328
20,33.137733333333344
21,56.302066666666676
22,57.04686666666667
23,53.696799999999975
24,65.52480000000001
25,70.21913333333319
26,60.99033333333334
27,55.60906666666675
28,61.433733333333365
29,46.246133333333425
30,51.24820000000003
31,50.35019999999998
32,66.46139999999994
33,64.15680000000009
34,64.03519999999995
35,54.025600000000054
36,70.50880000000006
37,89.73233333333324
38,47.99266666666674
39,84.38733333333336
40,71.44993333333335
41,53.31046666666673
42,54.43426666666672
43,63.381866666666646
44,44.652200000000036
45,81.25706666666669
46,76.54993333333329
47,57.41766666666668
48,60.03826666666659
49,77.61373333333326
50,57.992199999999855
51,54.00606666666671
52,87.76060000000003
53,55.60113333333337
54,52.6194
55,54.95440000000004
56,52.00053333333333
57,71.90520000000011
58,65.3907999999999
59,90.28433333333342
60,97.0270666666667
61,100.0896666666666
62,97.75633333333329
63,76.1412666666667
64,100.45453333333323
65,74.18413333333336
66,106.83913333333321
67,87.93073333333341
68,87.57833333333345
69,97.36366666666672
70,82.2117333333334
71,106.46659999999986
72,62.015600000000084
73,90.91746666666661
74,68.75553333333332
75,78.18320000000003
76,82.57933333333315
77,84.88260000000002
78,88.64106666666662
79,79.52646666666665
80,101.10459999999986
81,85.18413333333342
82,106.14639999999993
83,107.53686666666654
84,82.47713333333336
85,75.84173333333338
86,97.32113333333324
87,100.14580000000002
88,99.19193333333335
89,53.19006666666667
90,94.69393333333339
91,103.36546666666668
92,75.77680000000008
93,100.40879999999996
94,99.97266666666675
95,107.4117333333334
96,84.26686666666676
97,106.38419999999996
98,96.50353333333334
99,97.02140000000011
100,87.34786666666659
101,90.43006666666665
102,97.30840000000015
103,118.23940000000007
104,124.03993333333342
105,113.46306666666678
106,121.6534
107,130.35880000000003
108,95.9724000000001
109,111.09886666666678
110,111.0938000000001
111,119.86353333333341
112,124.68046666666655
113,135.41253333333324
114,126.97700000000002
115,128.32299999999995
116,111.81526666666664
117,112.50393333333338
118,131.37313333333327
119,113.80433333333335
120,117.1836000000001
121,101.29693333333336
122,116.27279999999989
123,119.19726666666656
124,121.22353333333338
125,124.28806666666665
126,113.47186666666661
127,104.76280000000008
128,123.61873333333328
129,140.14659999999998
130,94.71253333333335
131,100.63440000000007
132,112.15926666666655
133,122.24526666666671
134,116.49160000000002
135,109.79060000000011
136,104.06206666666682
137,105.70180000000012
138,81.148
139,121.59246666666672
140,97.59466666666681
141,122.23959999999992
142,97.29853333333347
143,94.27113333333338
144,105.11759999999997
145,112.11600000000013
146,118.23993333333347
147,141.24853333333334
148,122.92046666666661
149,118.86340000000011
