0,3.452333333333346
1,4.469666666666679
2,2.5846000000000067
3,22.478200000000005
4,37.23560000000002
5,44.87669999999992
6,33.72643333333336
7,30.05359999999997
8,58.857100000000024
9,62.53343333333329
10,51.503866666666696
11,32.23840000000003
12,75.25880000000004
13,51.71629999999993
14,53.68449999999999
15,56.9476
16,44.37956666666672
17,50.37360000000007
18,55.201666666666675
19,56.18913333333332
20,60.13919999999994
21,52.73190000000001
22,74.11016666666671
23,54.12053333333334
24,59.12896666666675
25,60.59840000000007
26,60.46403333333336
27,58.31233333333339
28,73.0796
29,67.44113333333334
30,33.352849999999954
31,71.4189000000002
32,82.6460999999999
33,89.0098500000001
34,96.56070000000001
35,92.63085
36,103.76484999999994
37,100.07429999999992
38,89.41310000000003
39,80.2698
40,117.74935000000012
41,107.66130000000018
42,106.53059999999985
43,77.2054499999999
44,115.0155000000002
45,121.70019999999973
46,127.93804999999993
47,119.40119999999993
48,130.37450000000004
49,118.80814999999984
